,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
2078,2021-04-23,0.6971878192462471,0.6514940120665809,0.5106898226693232,0.7642299823371234,0.005671077504725899,0.6779941880073237,0.6125687188973711,0.13361426710575042,0.24858046224408484,0.19950720210609219,0.23647424071651224,0.29149937168505013,2078,BTC,4,4,2
2079,2021-04-24,0.6832968609272234,0.6537838673400097,0.5106898226693232,0.7642299823371234,0.005671077504725899,0.6779941880073237,0.6125687188973711,0.1341246294207401,0.25088087712807716,0.17580616923974524,0.23748979058334108,0.2175928829189547,2079,BTC,5,4,2
2080,2021-04-25,0.6693001194857782,0.6482304992918878,0.5106898226693232,0.7642299823371234,0.005671077504725899,0.6779941880073237,0.6125687188973711,0.09226573689967521,0.28468436798717955,0.1635771670490293,0.20332421807029263,0.19404100748840336,2080,BTC,6,4,2
2081,2021-04-26,0.737452694208958,0.6914003750050708,0.5128087799452311,0.7642299823371234,0.005671077504725899,0.686475747551738,0.6144967562074987,0.26480986715970123,0.3616873870024676,0.21298155996820933,0.23424339772200484,0.35142576588159047,2081,BTC,0,4,2
2082,2021-04-27,0.7507574960104866,0.7130018960905533,0.5103448761360357,0.7642299823371234,0.005671077504725899,0.6830989784160755,0.6142622651832937,0.2666097833252161,0.3657156008449203,0.1920382268485642,0.24187396728607527,0.2773652891930223,2082,BTC,1,4,2
2083,2021-04-28,0.7485966447206837,0.7157693212706239,0.5136042688893426,0.7642299823371234,0.005671077504725899,0.6803737810843907,0.6133503556447201,0.24780458432538954,0.39951508609767294,0.19786806309728205,0.227935228762676,0.28837083817504583,2083,BTC,2,4,2
2084,2021-04-29,0.732732692040524,0.704264804447025,0.5065082259188601,0.7642299823371234,0.0037807183364839307,0.6825656213470777,0.6207237956280452,0.23606189795609117,0.4139018373619182,0.18258075999272438,0.21279788321804766,0.25381986199061357,2084,BTC,3,4,2
2085,2021-04-30,0.7896538487797367,0.7223669461147427,0.5046426987490408,0.7642299823371234,0.0018903591682419658,0.6742300917694034,0.6128292644798207,0.26997362643499445,0.4931073256204131,0.2359176481227679,0.2420520204655175,0.39666001499486936,2085,BTC,4,4,2
2086,2021-05-01,0.7901323557090844,0.7552654990712387,0.5046426987490408,0.8289307893251311,0.0018903591682419658,0.6742300917694034,0.6128292644798207,0.2583824239700347,0.5121930955639806,0.24938631081929222,0.24204707904945516,0.42432170420786874,2086,BTC,5,5,2
2087,2021-05-02,0.7732578087252093,0.7431792180901284,0.5046426987490408,0.8289307893251311,0.0018903591682419658,0.6742300917694034,0.6128292644798207,0.2591059640938112,0.5113530993538891,0.2773073575252487,0.23191865094045505,0.48780136265721286,2087,BTC,6,5,2
2088,2021-05-03,0.7821447358273216,0.7575718957616004,0.5213761254760615,0.8289307893251311,0.0037807183364839307,0.6695320991251414,0.6158255386779917,0.17499956546863893,0.4351480107227101,0.2882572630349057,0.24939283540356097,0.5130703037060139,2088,BTC,0,5,2
2089,2021-05-04,0.7288762883325881,0.7229033681625574,0.5116049869413098,0.8289307893251311,0.0037807183364839307,0.6513395467925213,0.6085302623694014,0.23236934887320648,0.36289332673928604,0.24008257081464127,0.21391562557429603,0.40950810168958873,2089,BTC,1,5,2
